delivery_partner_id,total_deliveries,on_time_deliveries,avg_delay_mins,total_revenue,on_time_pct,performance_rating
57297,1,0,5.0,1058.0,0.0,Poor
57323,1,1,-1.0,2610.0,100.0,Excellent
57356,1,1,-5.0,545.49,100.0,Excellent
57378,1,0,5.0,2101.23,0.0,Poor
57403,1,0,11.0,3157.25,0.0,Poor
57477,1,0,10.0,1748.17,0.0,Poor
57502,1,0,5.0,3578.47,0.0,Poor
57515,1,1,-4.0,2685.25,100.0,Excellent
57553,1,0,7.0,1548.37,0.0,Poor
57593,1,0,11.0,97.04,0.0,Poor
57649,1,0,4.0,4553.36,0.0,Poor
57658,1,1,-2.0,3025.66,100.0,Excellent
57666,1,0,1.0,3806.98,0.0,Poor
57668,1,0,10.0,2168.39,0.0,Poor
57713,1,0,3.0,947.95,0.0,Poor
57749,1,1,-3.0,4341.21,100.0,Excellent
57764,1,1,-1.0,2028.61,100.0,Excellent
57794,1,1,-1.0,1466.04,100.0,Excellent
57795,1,1,0.0,1978.25,100.0,Excellent
57805,1,0,18.0,796.36,0.0,Poor
57806,1,1,0.0,2977.3,100.0,Excellent
57809,1,0,8.0,1896.06,0.0,Poor
57846,1,0,13.0,2124.26,0.0,Poor
57850,1,1,-2.0,3555.45,100.0,Excellent
57954,1,0,9.0,5196.58,0.0,Poor
57976,1,1,0.0,1777.65,100.0,Excellent
58002,1,0,2.0,3876.18,0.0,Poor
58008,1,1,-4.0,4409.61,100.0,Excellent
58041,1,0,4.0,680.53,0.0,Poor
58053,1,1,-5.0,2918.62,100.0,Excellent
58075,1,0,11.0,2625.78,0.0,Poor
58079,1,0,6.0,1968.01,0.0,Poor
58084,1,0,4.0,3873.68,0.0,Poor
58099,1,0,18.0,4142.77,0.0,Poor
58100,1,0,1.0,1431.23,0.0,Poor
58157,1,1,-5.0,1255.53,100.0,Excellent
58175,1,1,0.0,877.43,100.0,Excellent
58180,1,1,-3.0,2219.96,100.0,Excellent
58201,1,1,-2.0,1179.41,100.0,Excellent
58224,1,0,4.0,46.62,0.0,Poor
58226,1,0,13.0,2486.58,0.0,Poor
58293,1,0,3.0,3827.54,0.0,Poor
58335,1,0,9.0,3627.25,0.0,Poor
58336,1,1,-2.0,796.88,100.0,Excellent
58366,1,0,26.0,3642.25,0.0,Poor
58378,1,0,4.0,872.83,0.0,Poor
58385,1,0,3.0,1277.62,0.0,Poor
58401,1,0,3.0,345.54,0.0,Poor
58417,1,1,-2.0,2867.36,100.0,Excellent
58500,1,1,-1.0,2680.39,100.0,Excellent
58520,1,0,3.0,1757.33,0.0,Poor
58531,1,0,1.0,3687.29,0.0,Poor
58543,1,0,1.0,4368.22,0.0,Poor
58563,1,0,5.0,1380.46,0.0,Poor
58570,1,0,11.0,1435.29,0.0,Poor
58622,1,1,-1.0,900.3,100.0,Excellent
58625,1,1,0.0,3921.9,100.0,Excellent
58649,1,0,18.0,1827.78,0.0,Poor
58668,1,0,1.0,2562.56,0.0,Poor
58706,1,1,0.0,2481.23,100.0,Excellent
58721,1,1,0.0,3648.36,100.0,Excellent
58741,1,1,-4.0,1442.99,100.0,Excellent
58783,1,1,0.0,616.45,100.0,Excellent
58811,1,0,24.0,217.5,0.0,Poor
58827,1,0,2.0,1263.55,0.0,Poor
58851,1,1,-3.0,2184.8,100.0,Excellent
58919,1,0,4.0,2484.07,0.0,Poor
58922,1,0,4.0,1216.8,0.0,Poor
58926,1,0,2.0,836.16,0.0,Poor
58945,1,1,-4.0,951.27,100.0,Excellent
58953,1,0,11.0,2404.95,0.0,Poor
58954,1,1,-2.0,1454.36,100.0,Excellent
58963,1,1,-5.0,1662.02,100.0,Excellent
58970,1,0,5.0,1790.99,0.0,Poor
58978,1,1,-4.0,1060.95,100.0,Excellent
58986,1,0,10.0,230.58,0.0,Poor
58998,1,0,5.0,589.47,0.0,Poor
59002,1,0,4.0,979.99,0.0,Poor
59023,1,1,-5.0,5206.71,100.0,Excellent
59090,1,0,8.0,1830.15,0.0,Poor
59116,1,0,4.0,946.86,0.0,Poor
59128,1,1,-1.0,941.19,100.0,Excellent
59131,1,0,4.0,1231.03,0.0,Poor
59145,1,0,7.0,302.82,0.0,Poor
59176,1,0,24.0,690.08,0.0,Poor
59192,1,1,-4.0,1638.19,100.0,Excellent
59239,1,1,-2.0,801.81,100.0,Excellent
59255,1,0,5.0,1745.1,0.0,Poor
59261,1,0,6.0,576.7,0.0,Poor
59281,1,0,26.0,4125.04,0.0,Poor
59292,1,1,-5.0,1314.09,100.0,Excellent
59298,1,0,2.0,1028.49,0.0,Poor
59305,1,0,3.0,1013.88,0.0,Poor
59329,1,0,9.0,4161.8,0.0,Poor
59357,1,0,4.0,1538.55,0.0,Poor
59371,1,1,-2.0,1573.66,100.0,Excellent
59382,1,0,2.0,4645.02,0.0,Poor
59389,1,0,17.0,3294.27,0.0,Poor
59402,1,0,14.0,674.39,0.0,Poor
59454,1,0,2.0,3688.0,0.0,Poor
59462,1,1,-5.0,3377.91,100.0,Excellent
59483,1,0,14.0,1004.9,0.0,Poor
59493,1,0,3.0,3074.92,0.0,Poor
59519,1,0,3.0,899.16,0.0,Poor
59526,1,0,1.0,3480.43,0.0,Poor
59534,1,0,15.0,4544.95,0.0,Poor
59539,1,0,3.0,2729.1,0.0,Poor
59554,1,0,5.0,2792.89,0.0,Poor
59573,1,0,20.0,2514.46,0.0,Poor
59600,1,1,-5.0,2012.76,100.0,Excellent
59602,1,1,0.0,3876.32,100.0,Excellent
59606,1,0,4.0,1074.0,0.0,Poor
59616,1,0,3.0,2169.36,0.0,Poor
59618,1,1,0.0,1694.99,100.0,Excellent
59655,1,0,2.0,2252.95,0.0,Poor
59670,1,0,1.0,1924.08,0.0,Poor
59672,1,1,-2.0,2824.36,100.0,Excellent
59711,1,1,-2.0,1764.64,100.0,Excellent
59737,1,1,-3.0,1872.54,100.0,Excellent
59743,1,1,-2.0,479.57,100.0,Excellent
59753,1,0,12.0,1086.27,0.0,Poor
59760,1,0,4.0,3558.14,0.0,Poor
59769,1,0,2.0,936.98,0.0,Poor
59772,1,1,-2.0,1452.76,100.0,Excellent
59775,1,0,8.0,2915.01,0.0,Poor
59784,1,1,-4.0,1516.6,100.0,Excellent
59790,1,0,1.0,2500.69,0.0,Poor
59839,1,0,22.0,626.67,0.0,Poor
59842,1,1,-3.0,96.09,100.0,Excellent
59848,1,0,9.0,657.8,0.0,Poor
59869,1,1,0.0,4185.1,100.0,Excellent
59887,1,1,-5.0,3284.88,100.0,Excellent
59903,1,0,2.0,2200.67,0.0,Poor
59936,1,0,27.0,3147.92,0.0,Poor
60018,1,0,3.0,825.46,0.0,Poor
60030,1,0,4.0,2399.69,0.0,Poor
60033,1,0,1.0,127.16,0.0,Poor
60048,1,1,-2.0,500.05,100.0,Excellent
60055,1,1,-2.0,2739.45,100.0,Excellent
60056,1,0,18.0,1501.57,0.0,Poor
60058,1,1,-2.0,2560.91,100.0,Excellent
60066,1,1,0.0,3041.96,100.0,Excellent
60117,1,0,2.0,4089.67,0.0,Poor
60118,1,0,13.0,1666.68,0.0,Poor
60137,1,0,6.0,2010.44,0.0,Poor
60140,1,0,12.0,1649.13,0.0,Poor
60151,1,0,5.0,4888.47,0.0,Poor
60172,1,0,4.0,3950.09,0.0,Poor
60196,1,1,-3.0,1169.84,100.0,Excellent
60201,1,0,12.0,2780.93,0.0,Poor
60202,1,1,-2.0,102.44,100.0,Excellent
60222,1,1,-4.0,2726.23,100.0,Excellent
60234,1,0,1.0,1779.45,0.0,Poor
60237,1,0,10.0,3449.49,0.0,Poor
60303,1,1,-2.0,3156.76,100.0,Excellent
60359,1,0,4.0,729.87,0.0,Poor
60377,1,0,14.0,2657.42,0.0,Poor
60389,1,0,6.0,261.03,0.0,Poor
60394,1,1,-5.0,878.8,100.0,Excellent
60421,1,0,1.0,735.43,0.0,Poor
60422,1,1,-5.0,612.04,100.0,Excellent
60426,1,1,-2.0,695.87,100.0,Excellent
60463,1,1,-3.0,4419.3,100.0,Excellent
60474,1,1,-5.0,3496.47,100.0,Excellent
60479,1,1,-1.0,1434.14,100.0,Excellent
60492,1,0,25.0,3322.54,0.0,Poor
60531,1,0,5.0,1178.54,0.0,Poor
60557,1,1,0.0,2551.88,100.0,Excellent
60561,1,0,6.0,1731.34,0.0,Poor
60577,1,0,3.0,657.8,0.0,Poor
60612,1,1,-2.0,2319.65,100.0,Excellent
60613,1,1,-5.0,2174.92,100.0,Excellent
60652,1,0,26.0,3655.01,0.0,Poor
60679,1,0,2.0,3436.16,0.0,Poor
60689,1,0,2.0,4335.11,0.0,Poor
60691,1,1,0.0,2140.11,100.0,Excellent
60702,1,0,13.0,2359.91,0.0,Poor
60733,1,0,2.0,5498.39,0.0,Poor
60744,1,0,4.0,749.5,0.0,Poor
60764,1,1,0.0,1609.25,100.0,Excellent
60822,1,0,5.0,3141.37,0.0,Poor
60832,1,1,-4.0,1182.98,100.0,Excellent
60857,1,1,-3.0,2324.43,100.0,Excellent
60860,1,0,13.0,822.63,0.0,Poor
60867,1,0,1.0,2401.92,0.0,Poor
60885,1,0,2.0,459.78,0.0,Poor
60888,1,0,14.0,2682.38,0.0,Poor
60889,1,0,3.0,1872.67,0.0,Poor
60906,1,0,2.0,1332.43,0.0,Poor
60908,1,0,9.0,3741.32,0.0,Poor
60910,1,0,2.0,3379.35,0.0,Poor
60947,1,0,5.0,2885.11,0.0,Poor
60976,1,0,12.0,211.25,0.0,Poor
61000,1,1,-2.0,2997.68,100.0,Excellent
61040,1,1,-4.0,1055.18,100.0,Excellent
61095,1,1,-4.0,3452.86,100.0,Excellent
61116,1,1,-1.0,1688.23,100.0,Excellent
61126,1,0,9.0,604.87,0.0,Poor
61134,1,0,20.0,2982.31,0.0,Poor
61209,1,0,2.0,2640.35,0.0,Poor
61215,1,1,-2.0,3015.93,100.0,Excellent
61242,1,1,-5.0,549.47,100.0,Excellent
61247,1,1,-3.0,1934.67,100.0,Excellent
61365,1,0,10.0,2534.9,0.0,Poor
61371,1,0,7.0,1413.77,0.0,Poor
61383,1,1,-4.0,321.33,100.0,Excellent
61389,1,0,7.0,1948.9,0.0,Poor
61392,1,0,1.0,5662.12,0.0,Poor
61413,1,1,-1.0,154.5,100.0,Excellent
61426,1,1,-4.0,690.08,100.0,Excellent
61497,1,1,-1.0,440.23,100.0,Excellent
61504,1,0,26.0,3823.81,0.0,Poor
61506,1,0,10.0,657.71,0.0,Poor
61526,1,1,-4.0,1213.05,100.0,Excellent
61533,1,0,1.0,2891.16,0.0,Poor
61549,1,1,-4.0,3067.96,100.0,Excellent
61581,1,0,3.0,720.95,0.0,Poor
61593,1,0,2.0,3290.63,0.0,Poor
61605,1,1,-4.0,5096.95,100.0,Excellent
61637,1,0,4.0,2413.79,0.0,Poor
61643,1,1,-4.0,1904.83,100.0,Excellent
61662,1,1,-5.0,3034.16,100.0,Excellent
61678,1,0,30.0,2440.55,0.0,Poor
61707,1,0,11.0,369.28,0.0,Poor
61740,1,0,19.0,1025.06,0.0,Poor
61764,1,1,-1.0,3310.03,100.0,Excellent
61790,1,1,-1.0,2831.03,100.0,Excellent
61806,1,0,5.0,4230.25,0.0,Poor
61809,1,0,1.0,1067.68,0.0,Poor
61840,1,1,-4.0,3319.78,100.0,Excellent
61857,1,0,4.0,186.08,0.0,Poor
61878,1,0,24.0,840.34,0.0,Poor
61886,1,0,11.0,2967.08,0.0,Poor
61896,1,1,-1.0,1440.73,100.0,Excellent
61898,1,1,-5.0,930.92,100.0,Excellent
61900,1,0,1.0,171.2,0.0,Poor
61905,1,0,15.0,385.71,0.0,Poor
61907,1,0,2.0,813.3,0.0,Poor
61925,1,0,16.0,2713.89,0.0,Poor
61963,1,0,1.0,517.77,0.0,Poor
62043,1,0,18.0,1308.05,0.0,Poor
62055,1,0,19.0,4766.38,0.0,Poor
62085,1,0,6.0,826.21,0.0,Poor
62089,1,0,10.0,1233.33,0.0,Poor
62091,1,0,2.0,3267.02,0.0,Poor
62176,1,0,7.0,1482.38,0.0,Poor
62193,1,0,5.0,683.46,0.0,Poor
62218,1,0,3.0,3552.63,0.0,Poor
62246,1,0,11.0,127.16,0.0,Poor
62259,1,0,4.0,1613.86,0.0,Poor
62277,1,0,3.0,1629.06,0.0,Poor
62295,1,0,10.0,3841.06,0.0,Poor
62302,1,1,-5.0,4727.01,100.0,Excellent
62311,1,1,-3.0,2160.52,100.0,Excellent
62363,1,0,12.0,77.11,0.0,Poor
62365,1,0,13.0,4361.59,0.0,Poor
62375,1,0,2.0,2797.64,0.0,Poor
62397,1,1,-5.0,2747.35,100.0,Excellent
62399,1,1,-5.0,2152.66,100.0,Excellent
62408,1,1,-4.0,2506.08,100.0,Excellent
62412,1,0,2.0,1327.4,0.0,Poor
62423,1,0,12.0,58.59,0.0,Poor
62428,1,0,30.0,2639.67,0.0,Poor
62467,1,0,13.0,1566.3,0.0,Poor
62473,1,0,13.0,255.35,0.0,Poor
62488,1,0,1.0,881.17,0.0,Poor
62494,1,0,27.0,1759.05,0.0,Poor
62504,1,0,3.0,1692.9,0.0,Poor
62537,1,1,0.0,242.57,100.0,Excellent
62540,1,0,13.0,1228.31,0.0,Poor
62555,1,0,9.0,2021.54,0.0,Poor
62559,1,0,1.0,2761.44,0.0,Poor
62602,1,0,23.0,2357.23,0.0,Poor
62669,1,1,-4.0,217.4,100.0,Excellent
62672,1,0,26.0,2575.76,0.0,Poor
62683,1,1,-3.0,1809.72,100.0,Excellent
62688,1,0,16.0,4223.23,0.0,Poor
62692,1,0,4.0,699.62,0.0,Poor
62728,1,1,-4.0,4237.7,100.0,Excellent
62735,1,1,-2.0,873.51,100.0,Excellent
62782,1,0,8.0,1525.5,0.0,Poor
62785,1,1,-5.0,616.45,100.0,Excellent
62821,1,0,4.0,1433.62,0.0,Poor
62822,1,0,3.0,1721.08,0.0,Poor
62825,1,0,8.0,3639.23,0.0,Poor
62828,1,0,4.0,1406.3,0.0,Poor
62842,1,1,-2.0,1511.54,100.0,Excellent
62860,1,0,16.0,4653.67,0.0,Poor
62865,1,0,1.0,1785.4,0.0,Poor
62870,1,0,13.0,438.47,0.0,Poor
62877,1,0,11.0,690.08,0.0,Poor
62888,1,0,3.0,3157.69,0.0,Poor
62899,1,1,-3.0,4095.5,100.0,Excellent
62950,1,0,11.0,3543.67,0.0,Poor
62964,1,0,5.0,2438.78,0.0,Poor
62986,1,0,20.0,3835.33,0.0,Poor
63046,1,1,-4.0,2182.13,100.0,Excellent
63048,1,1,-5.0,2623.48,100.0,Excellent
63051,1,1,-4.0,4981.57,100.0,Excellent
63064,1,0,2.0,4982.72,0.0,Poor
63099,1,1,0.0,2696.84,100.0,Excellent
63131,1,0,3.0,1406.39,0.0,Poor
63154,1,1,-1.0,2447.04,100.0,Excellent
63220,1,1,-3.0,883.44,100.0,Excellent
63230,1,1,-5.0,3197.07,100.0,Excellent
63238,1,0,4.0,1433.88,0.0,Poor
63249,1,1,-5.0,2764.55,100.0,Excellent
63262,1,0,17.0,1734.01,0.0,Poor
63271,1,1,0.0,1057.68,100.0,Excellent
63272,1,1,-1.0,2171.93,100.0,Excellent
63325,1,0,13.0,1046.51,0.0,Poor
63335,1,0,14.0,2017.35,0.0,Poor
63346,1,0,11.0,2064.17,0.0,Poor
63446,1,0,7.0,2280.01,0.0,Poor
63454,1,1,-2.0,109.03,100.0,Excellent
63460,1,0,13.0,1188.35,0.0,Poor
63462,1,0,1.0,4911.58,0.0,Poor
63474,1,1,-2.0,3576.89,100.0,Excellent
63482,1,0,1.0,995.98,0.0,Poor
63484,1,0,14.0,3583.16,0.0,Poor
63512,1,1,-3.0,1049.09,100.0,Excellent
63513,1,0,12.0,939.55,0.0,Poor
63519,1,1,-4.0,367.08,100.0,Excellent
63526,1,1,-1.0,1654.11,100.0,Excellent
63528,1,0,2.0,773.17,0.0,Poor
63548,1,1,-4.0,3624.08,100.0,Excellent
63585,1,0,1.0,229.38,0.0,Poor
63625,1,1,-4.0,2424.72,100.0,Excellent
63631,1,0,4.0,1874.14,0.0,Poor
63636,1,0,1.0,3038.93,0.0,Poor
63639,1,0,12.0,936.98,0.0,Poor
63656,1,0,3.0,760.22,0.0,Poor
63676,1,0,4.0,2458.19,0.0,Poor
63685,1,0,8.0,2229.88,0.0,Poor
63693,1,1,0.0,325.08,100.0,Excellent
63700,1,0,10.0,4116.32,0.0,Poor
63710,1,0,5.0,4452.79,0.0,Poor
63715,1,1,-2.0,1760.2,100.0,Excellent
63716,1,0,4.0,39.65,0.0,Poor
63738,1,0,21.0,912.29,0.0,Poor
63769,1,0,1.0,3407.26,0.0,Poor
63788,1,1,-1.0,748.62,100.0,Excellent
63789,1,0,1.0,4040.13,0.0,Poor
63791,1,1,-3.0,1460.67,100.0,Excellent
63798,1,0,3.0,3748.84,0.0,Poor
63800,1,1,-3.0,858.57,100.0,Excellent
63804,1,0,4.0,2342.62,0.0,Poor
63810,1,0,5.0,3332.44,0.0,Poor
63829,1,0,13.0,2195.25,0.0,Poor
63857,1,0,15.0,1196.7,0.0,Poor
63864,1,0,8.0,2708.73,0.0,Poor
63892,1,1,-2.0,2269.58,100.0,Excellent
63901,1,0,8.0,4033.94,0.0,Poor
63903,1,0,2.0,1333.67,0.0,Poor
63917,1,0,14.0,2011.56,0.0,Poor
63936,1,0,4.0,1820.87,0.0,Poor
63937,1,0,14.0,1517.0,0.0,Poor
63956,1,0,18.0,959.01,0.0,Poor
64001,1,0,14.0,3228.77,0.0,Poor
64018,1,0,7.0,50.12,0.0,Poor
64046,1,1,-2.0,2362.33,100.0,Excellent
64047,1,0,1.0,1633.69,0.0,Poor
64064,1,1,-2.0,2561.55,100.0,Excellent
64163,1,1,-5.0,2660.98,100.0,Excellent
64173,1,1,-3.0,4188.15,100.0,Excellent
64196,1,0,5.0,2603.11,0.0,Poor
64263,1,0,9.0,2108.47,0.0,Poor
64268,1,0,2.0,2049.58,0.0,Poor
64277,1,1,-1.0,1148.92,100.0,Excellent
64310,1,0,11.0,5094.56,0.0,Poor
64324,1,0,13.0,5228.36,0.0,Poor
64363,1,0,1.0,2742.01,0.0,Poor
64401,1,1,-4.0,916.92,100.0,Excellent
64424,1,1,-5.0,816.38,100.0,Excellent
64445,1,0,1.0,1623.7,0.0,Poor
64456,1,1,-5.0,3085.77,100.0,Excellent
64460,1,1,-1.0,4320.63,100.0,Excellent
64474,1,0,4.0,3232.78,0.0,Poor
64500,1,0,10.0,1507.31,0.0,Poor
64522,1,0,16.0,2208.78,0.0,Poor
64535,1,1,-3.0,838.89,100.0,Excellent
64562,1,0,10.0,2722.14,0.0,Poor
64568,1,1,0.0,1996.41,100.0,Excellent
64606,1,1,-5.0,1727.29,100.0,Excellent
64612,1,0,1.0,2094.62,0.0,Poor
64613,1,1,0.0,2110.06,100.0,Excellent
64618,1,0,5.0,3603.94,0.0,Poor
64619,1,0,19.0,37.8,0.0,Poor
64624,1,1,-5.0,1216.16,100.0,Excellent
64637,1,0,2.0,2790.67,0.0,Poor
64640,1,0,8.0,2772.71,0.0,Poor
64662,1,0,3.0,1254.05,0.0,Poor
64672,1,0,1.0,2538.96,0.0,Poor
64707,1,1,-2.0,416.65,100.0,Excellent
64723,1,0,2.0,1136.9,0.0,Poor
64734,1,1,-4.0,524.67,100.0,Excellent
64773,1,0,22.0,1394.47,0.0,Poor
64804,1,1,-2.0,1467.79,100.0,Excellent
64839,1,0,16.0,1445.95,0.0,Poor
64847,1,1,0.0,1912.64,100.0,Excellent
64855,1,0,9.0,4538.48,0.0,Poor
64871,1,1,0.0,2360.84,100.0,Excellent
64950,1,0,15.0,2457.2,0.0,Poor
65001,1,0,30.0,3210.73,0.0,Poor
65015,1,1,0.0,3551.54,100.0,Excellent
65016,1,0,1.0,1940.19,0.0,Poor
65040,1,0,2.0,2330.28,0.0,Poor
65046,1,0,3.0,3077.08,0.0,Poor
65051,1,0,23.0,3258.88,0.0,Poor
65057,1,0,9.0,2435.01,0.0,Poor
65069,1,0,1.0,727.95,0.0,Poor
65075,1,0,5.0,1249.31,0.0,Poor
65098,1,1,-1.0,3865.87,100.0,Excellent
65099,1,1,-2.0,2620.04,100.0,Excellent
65109,1,1,-2.0,2023.82,100.0,Excellent
65111,1,0,4.0,1909.21,0.0,Poor
65113,1,0,3.0,1184.42,0.0,Poor
65142,1,0,7.0,1511.16,0.0,Poor
65165,1,0,13.0,2046.71,0.0,Poor
65198,1,1,-4.0,1392.32,100.0,Excellent
65217,1,0,4.0,3918.67,0.0,Poor
65234,1,0,24.0,1559.6,0.0,Poor
65268,1,1,-4.0,2975.38,100.0,Excellent
65271,1,0,3.0,3078.32,0.0,Poor
65283,1,0,4.0,2166.2,0.0,Poor
65286,1,1,-1.0,2983.4,100.0,Excellent
65288,1,0,8.0,1063.55,0.0,Poor
65301,1,1,-1.0,397.68,100.0,Excellent
65328,1,0,5.0,1146.21,0.0,Poor
65345,1,0,4.0,2745.46,0.0,Poor
65400,1,0,4.0,726.41,0.0,Poor
65401,1,0,9.0,3990.22,0.0,Poor
65439,1,0,4.0,1328.82,0.0,Poor
65541,1,1,-5.0,4188.82,100.0,Excellent
65563,1,0,15.0,3080.2,0.0,Poor
65564,1,0,3.0,109.03,0.0,Poor
65569,1,0,7.0,638.39,0.0,Poor
65577,1,0,4.0,532.57,0.0,Poor
65578,1,0,14.0,1026.58,0.0,Poor
65591,1,0,30.0,2246.09,0.0,Poor
65599,1,0,5.0,799.46,0.0,Poor
65634,1,0,27.0,3986.58,0.0,Poor
65655,1,0,7.0,4191.3,0.0,Poor
65733,1,1,-1.0,2991.57,100.0,Excellent
65770,1,0,2.0,4747.5,0.0,Poor
65834,1,0,11.0,340.66,0.0,Poor
65853,1,1,-3.0,2373.52,100.0,Excellent
65877,1,0,2.0,3619.47,0.0,Poor
65916,1,0,27.0,4507.49,0.0,Poor
65941,1,1,-4.0,2743.63,100.0,Excellent
65980,1,1,-2.0,2698.15,100.0,Excellent
66000,1,1,-3.0,2971.34,100.0,Excellent
66003,1,1,-2.0,2183.02,100.0,Excellent
66007,1,0,5.0,1937.88,0.0,Poor
66008,1,1,0.0,965.3,100.0,Excellent
66010,1,0,3.0,2209.3,0.0,Poor
66040,1,1,0.0,2161.37,100.0,Excellent
66042,1,1,-4.0,3012.27,100.0,Excellent
66077,1,0,3.0,999.78,0.0,Poor
66084,1,1,-4.0,3784.59,100.0,Excellent
66093,1,1,-4.0,3698.78,100.0,Excellent
66096,1,1,-5.0,2760.39,100.0,Excellent
66098,1,0,17.0,3845.82,0.0,Poor
66125,1,0,7.0,2566.27,0.0,Poor
66143,1,1,0.0,895.36,100.0,Excellent
66152,1,0,4.0,1469.02,0.0,Poor
66167,1,1,-1.0,630.84,100.0,Excellent
66178,1,1,-4.0,4924.66,100.0,Excellent
66182,1,1,-3.0,3157.37,100.0,Excellent
66223,1,0,13.0,2479.65,0.0,Poor
66225,1,1,-4.0,2802.27,100.0,Excellent
66237,1,1,-2.0,2217.71,100.0,Excellent
66240,1,0,5.0,317.8,0.0,Poor
66248,1,0,14.0,891.6,0.0,Poor
66274,1,0,25.0,2495.74,0.0,Poor
66295,1,1,-1.0,2203.94,100.0,Excellent
66328,1,0,5.0,2503.81,0.0,Poor
66363,1,1,-2.0,3163.07,100.0,Excellent
66366,1,0,1.0,2442.24,0.0,Poor
66386,1,1,-2.0,4307.46,100.0,Excellent
66403,1,0,13.0,1207.68,0.0,Poor
66425,1,0,2.0,3584.24,0.0,Poor
66475,1,1,-3.0,2238.35,100.0,Excellent
66486,1,1,-4.0,2861.37,100.0,Excellent
66500,1,1,0.0,2258.29,100.0,Excellent
66543,1,0,1.0,950.6,0.0,Poor
66568,1,1,-4.0,977.67,100.0,Excellent
66569,1,0,25.0,1757.08,0.0,Poor
66580,1,1,-4.0,632.43,100.0,Excellent
66644,1,1,0.0,2726.7,100.0,Excellent
66680,1,1,0.0,2121.4,100.0,Excellent
66681,1,0,4.0,3639.44,0.0,Poor
66705,1,1,0.0,1312.62,100.0,Excellent
66722,1,1,-4.0,3064.35,100.0,Excellent
66728,1,1,-4.0,263.7,100.0,Excellent
66743,1,1,-1.0,726.41,100.0,Excellent
66757,1,1,-4.0,4112.71,100.0,Excellent
66771,1,1,0.0,242.57,100.0,Excellent
66774,1,0,3.0,3162.99,0.0,Poor
66797,1,1,0.0,1887.19,100.0,Excellent
66833,1,0,25.0,2924.71,0.0,Poor
66856,1,1,-5.0,3229.91,100.0,Excellent
66940,1,0,11.0,804.7,0.0,Poor
66941,1,1,-4.0,4167.91,100.0,Excellent
66981,1,1,0.0,3821.54,100.0,Excellent
66984,1,0,19.0,1612.18,0.0,Poor
66985,1,0,18.0,1926.12,0.0,Poor
67012,1,0,1.0,4157.79,0.0,Poor
67044,1,0,9.0,1938.72,0.0,Poor
67053,1,0,1.0,4222.73,0.0,Poor
67068,1,0,17.0,354.91,0.0,Poor
67076,1,1,-2.0,2063.11,100.0,Excellent
67129,1,0,5.0,2111.11,0.0,Poor
67132,1,1,-2.0,4469.96,100.0,Excellent
67136,1,0,6.0,3005.64,0.0,Poor
67154,1,0,5.0,2397.73,0.0,Poor
67163,1,0,11.0,778.27,0.0,Poor
67215,1,0,30.0,1181.36,0.0,Poor
67233,1,0,21.0,5086.05,0.0,Poor
67269,1,0,2.0,2294.43,0.0,Poor
67307,1,0,12.0,2015.68,0.0,Poor
67311,1,0,14.0,2648.0,0.0,Poor
67313,1,0,6.0,3825.11,0.0,Poor
67358,1,1,-3.0,5515.23,100.0,Excellent
67408,1,1,-1.0,2179.49,100.0,Excellent
67428,1,1,-3.0,3260.52,100.0,Excellent
67463,1,0,9.0,3369.12,0.0,Poor
67465,1,0,18.0,2848.4,0.0,Poor
67487,1,1,-5.0,4680.35,100.0,Excellent
67512,1,0,10.0,3935.99,0.0,Poor
67554,1,0,26.0,3057.36,0.0,Poor
67561,1,0,3.0,986.22,0.0,Poor
67582,1,1,0.0,3484.02,100.0,Excellent
67600,1,0,10.0,2094.1,0.0,Poor
67633,1,0,9.0,1195.03,0.0,Poor
67650,1,1,-1.0,5604.64,100.0,Excellent
67656,1,0,7.0,3542.84,0.0,Poor
67659,1,0,5.0,342.94,0.0,Poor
67696,1,1,-1.0,1015.0,100.0,Excellent
67699,1,0,2.0,2750.94,0.0,Poor
67714,1,0,2.0,905.47,0.0,Poor
67720,1,1,-4.0,963.23,100.0,Excellent
67773,1,0,7.0,905.27,0.0,Poor
67798,1,0,9.0,4104.67,0.0,Poor
67811,1,1,-1.0,1264.98,100.0,Excellent
67832,1,0,3.0,1822.88,0.0,Poor
67838,1,0,3.0,2419.41,0.0,Poor
67885,1,1,-5.0,2036.46,100.0,Excellent
67913,1,1,-3.0,4262.13,100.0,Excellent
67937,1,1,0.0,1794.68,100.0,Excellent
67946,1,0,3.0,4257.49,0.0,Poor
68044,1,1,-2.0,1024.37,100.0,Excellent
68120,1,1,-5.0,3293.42,100.0,Excellent
68149,1,0,27.0,1031.06,0.0,Poor
68170,1,1,0.0,764.33,100.0,Excellent
68173,1,0,11.0,1617.62,0.0,Poor
68204,1,1,-2.0,2181.43,100.0,Excellent
68214,1,1,-4.0,4861.34,100.0,Excellent
68222,1,0,8.0,97.04,0.0,Poor
68226,1,0,5.0,2921.03,0.0,Poor
68227,1,0,3.0,3375.53,0.0,Poor
68256,1,1,-4.0,4454.66,100.0,Excellent
68268,1,1,-3.0,2024.09,100.0,Excellent
68269,1,1,-4.0,3595.22,100.0,Excellent
68285,1,0,1.0,4535.63,0.0,Poor
68302,1,0,3.0,2189.02,0.0,Poor
68306,1,1,-4.0,2871.57,100.0,Excellent
68329,1,1,-3.0,58.59,100.0,Excellent
68331,1,0,2.0,1168.59,0.0,Poor
